"PID","Lot Frontage","Lot Area","Street","Alley","Lot Shape","Land Contour","Utilities","Lot Config","Land Slope","Neighborhood","Condition 1","Condition 2","Bldg Type","House Style","Overall Qual","Overall Cond","Year Built","Year Remod/Add","MS Zoning","Roof Style","Roof Matl","Exterior 1st","Exterior 2nd","Mas Vnr Type","Mas Vnr Area","Foundation","Heating","Central Air","Electrical","1st Flr SF","2nd Flr SF","Low Qual Fin SF","Kitchen AbvGr","TotRms AbvGrd","Functional","Fireplaces","Fireplace Qu","Paved Drive","Wood Deck SF","Open Porch SF","Enclosed Porch","3Ssn Porch","Screen Porch","Fence","MS SubClass","Sale Type","Sale Condition","SalePrice","Full Bath","Half Bath","Bedroom","Gr Liv Area","Mo Sold","Yr Sold","Garage Type","Garage Yr Blt","Garage Finish","Garage Cars","Garage Area","Garage Qual","Garage Cond","Pool Area","Pool QC","Bsmt Qual","Bsmt Exposure","Bsmt Cond","BsmtFin Type 1","BsmtFin SF 1","BsmtFin Type 2","BsmtFin SF 2","Bsmt Unf SF","Total Bsmt SF","Bsmt Full Bath","Bsmt Half Bath","Misc Feature","Misc Val","Exter Cond","Exter Qual","Kitchen Qual","Heating QC"
"905401020","102","12671","Pave","NA","Slightly irregular","Lvl","AllPub","Corner","Gtl","Clear Creek","Norm","Normal","1Fam","1Story","6","7","1954","1994","A (agr)","Hip","CompShg","MetalSd","MetalSd","Stone","300","CBlock","GasA","true","SBrkr","2422","0","0","1","6","Min2","2","Gd","Y","0","63","0","0","144","NA","20","WD ","Normal","255000","3","0","4","2422","7","2007","Attchd","1954","Fin","2","527","TA","TA","0","NA","Gd","No","Fa","LwQ","353","Unf","0","935","1288","0","false","NA","0","2-","3-","2-","1-"
"906392120","78","11645","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","College Creek","Norm","Normal","1Fam","1Story","8","5","2005","2006","A (agr)","Hip","CompShg","VinylSd","VinylSd","BrkFace","198","PConc","GasA","true","SBrkr","1590","0","0","1","6","Typ","0","NA","Y","176","80","0","0","0","NA","20","New","Partial","294900","2","1","2","1590","8","2006","Attchd","2005","Fin","3","754","TA","TA","0","NA","Ex","Gd","TA","GLQ","1122","Unf","0","448","1570","1","false","NA","0","3-","2-","1-","1-"
"923251080","0","26142","Pave","NA","Slightly irregular","Lvl","AllPub","CulDSac","Gtl","Mitchell","Norm","Normal","1Fam","1Story","5","7","1962","1962","A (agr)","Gable","CompShg","HdBoard","HdBoard","BrkFace","189","CBlock","GasA","true","SBrkr","1188","0","0","1","6","Typ","0","NA","P","261","39","0","0","0","NA","20","WD ","Normal","157900","1","0","3","1188","4","2010","Attchd","1962","Unf","1","312","TA","TA","0","NA","TA","No","TA","Rec","593","Unf","0","595","1188","0","false","NA","0","3-","3-","3-","3-"
"527108070","42","14892","Pave","NA","Slightly irregular","HLS","AllPub","CulDSac","Gtl","Gilbert","Norm","Normal","1Fam","1Story","9","5","2006","2007","A (agr)","Gable","CompShg","VinylSd","VinylSd","Stone","160","PConc","GasA","true","SBrkr","1746","0","0","1","7","Typ","2","Gd","Y","201","39","0","0","0","NA","20","WD ","Normal","377500","2","0","3","1746","10","2009","Attchd","2006","Fin","3","758","TA","TA","0","NA","Ex","Gd","TA","GLQ","1320","Unf","0","426","1746","1","false","NA","0","3-","1-","1-","1-"
"906380190","64","6762","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","College Creek","Norm","Normal","1Fam","1Story","7","5","2006","2006","A (agr)","Gable","CompShg","VinylSd","VinylSd","Stone","24","PConc","GasA","true","SBrkr","1208","0","0","1","6","Typ","0","NA","Y","105","61","0","0","0","NA","20","WD ","Normal","206000","2","0","2","1208","2","2010","Attchd","2006","RFn","2","632","TA","TA","0","NA","Gd","Av","TA","GLQ","686","Unf","0","501","1187","1","false","NA","0","3-","2-","2-","1-"
"923277040","60","6600","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Mitchell","Norm","Normal","1Fam","1Story","5","8","1982","2003","A (agr)","Gable","CompShg","HdBoard","HdBoard","None","0","PConc","GasA","true","SBrkr","816","0","0","1","4","Typ","0","NA","Y","0","0","0","0","0","NA","20","WD ","Normal","138000","1","0","2","816","6","2008","Detchd","1985","Fin","2","816","TA","TA","0","NA","TA","No","Gd","GLQ","816","Unf","0","0","816","1","false","NA","0","2-","3-","3-","1-"
"527165130","0","9248","Pave","NA","Slightly irregular","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Normal","1Fam","1Story","6","6","1992","1992","A (agr)","Gable","CompShg","HdBoard","HdBoard","BrkFace","106","PConc","GasA","true","SBrkr","1167","0","0","1","6","Typ","0","NA","Y","120","26","0","0","0","NA","20","WD ","Normal","173000","2","0","3","1167","7","2009","Attchd","1992","RFn","2","400","TA","TA","0","NA","Gd","No","TA","GLQ","560","Unf","0","598","1158","1","false","NA","0","3-","3-","2-","2-"
"535353040","60","7626","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","North Ames","Norm","Normal","1Fam","1Story","5","8","1952","2005","A (agr)","Hip","CompShg","Wd Sdng","Wd Sdng","None","0","CBlock","GasA","true","SBrkr","1031","0","0","1","5","Typ","0","NA","Y","0","0","0","0","0","MnPrv","20","WD ","Normal","145500","1","0","2","1031","3","2009","Attchd","1952","Unf","1","230","TA","TA","0","NA","TA","No","TA","GLQ","931","Unf","0","100","1031","1","false","NA","0","3-","2-","2-","2-"
"535451040","60","7200","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","North Ames","Norm","Normal","1Fam","1Story","5","7","1950","1950","A (agr)","Gable","CompShg","MetalSd","MetalSd","None","0","CBlock","GasA","true","SBrkr","988","0","0","1","6","Typ","0","NA","Y","0","80","0","0","0","NA","20","WD ","Normal","119000","1","0","3","988","5","2007","Attchd","1950","Unf","1","276","TA","TA","0","NA","TA","No","TA","BLQ","534","Rec","96","246","876","0","false","NA","0","3-","3-","3-","3-"
"906203120","90","14684","Pave","NA","Slightly irregular","Lvl","AllPub","CulDSac","Gtl","Sawyer West","Norm","Normal","1Fam","1Story","7","7","1990","1991","A (agr)","Hip","CompShg","HdBoard","HdBoard","BrkFace","234","CBlock","GasA","true","SBrkr","2196","0","0","1","7","Typ","1","TA","Y","84","70","0","0","0","NA","20","WD ","Normal","271900","2","0","3","2196","6","2009","Attchd","1990","RFn","3","701","TA","TA","0","NA","Gd","Mn","TA","ALQ","485","BLQ","177","1496","2158","0","false","NA","0","3-","2-","2-","2-"
"923276100","0","8885","Pave","NA","Slightly irregular","Low","AllPub","Inside","Mod","Mitchell","Norm","Normal","1Fam","1Story","5","5","1983","1983","A (agr)","Gable","CompShg","HdBoard","HdBoard","None","0","CBlock","GasA","true","SBrkr","902","0","0","1","5","Typ","0","NA","Y","164","0","0","0","0","MnPrv","20","WD ","Normal","131000","1","0","2","902","6","2006","Attchd","1983","Unf","2","484","TA","TA","0","NA","Gd","Av","TA","BLQ","301","ALQ","324","239","864","1","false","NA","0","3-","3-","3-","3-"
"526302120","0","11765","Pave","NA","Slightly irregular","Lvl","AllPub","Corner","Gtl","North Ames","Norm","Normal","1Fam","1Story","5","5","1957","1957","A (agr)","Gable","CompShg","Wd Sdng","Wd Sdng","Stone","302","CBlock","GasA","true","SBrkr","1797","0","0","1","7","Typ","1","TA","Y","0","0","0","0","0","NA","20","WD ","Normal","169000","1","1","3","1797","6","2006","Attchd","1957","Unf","3","963","TA","TA","0","NA","TA","Mn","TA","Rec","1127","Unf","0","490","1617","0","false","NA","0","3-","3-","3-","4-"
"527404020","0","7830","Pave","NA","Slightly irregular","Lvl","AllPub","Inside","Gtl","North Ames","Norm","Normal","1Fam","1Story","5","5","1970","1970","A (agr)","Gable","CompShg","HdBoard","HdBoard","None","0","CBlock","GasA","true","SBrkr","1180","0","0","1","6","Typ","0","NA","Y","0","45","0","0","0","NA","20","COD","Normal","128000","1","1","2","1180","3","2009","Attchd","1970","RFn","2","477","TA","TA","0","NA","TA","No","TA","Unf","0","Unf","0","1180","1180","0","false","NA","0","3-","3-","3-","3-"
"534402060","115","10500","Pave","NA","Slightly irregular","Lvl","AllPub","Inside","Gtl","North Ames","Norm","Normal","1Fam","1Story","5","5","1964","1964","A (agr)","Gable","CompShg","HdBoard","HdBoard","Stone","144","CBlock","GasA","true","SBrkr","1292","0","0","1","6","Typ","2","Gd","Y","0","32","0","0","92","NA","20","COD","Abnorml","145100","1","1","3","1292","7","2009","Detchd","1964","Unf","2","520","TA","TA","0","NA","TA","No","TA","LwQ","998","Unf","0","294","1292","1","false","NA","0","2-","3-","3-","3-"
"905101490","80","8816","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Sawyer","Adjacent to feeder street","Normal","1Fam","1Story","5","6","1963","1963","A (agr)","Gable","CompShg","VinylSd","VinylSd","None","0","PConc","GasA","true","SBrkr","1121","0","0","1","5","Typ","0","NA","Y","0","80","0","0","0","MnPrv","20","WD ","Normal","139000","1","0","3","1121","6","2009","Detchd","1963","Unf","2","480","TA","TA","0","NA","TA","No","TA","Rec","651","Unf","0","470","1121","1","false","NA","0","3-","3-","3-","3-"
"923426010","74","12395","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Mitchell","Norm","Normal","1Fam","1Story","5","6","1984","1984","A (agr)","Gable","CompShg","HdBoard","Plywood","None","0","CBlock","GasA","true","SBrkr","889","0","0","1","6","Typ","0","NA","Y","0","0","0","0","0","NA","20","WD ","Normal","137500","1","0","3","889","4","2008","Attchd","1984","Unf","2","484","TA","TA","0","NA","TA","No","TA","ALQ","647","Unf","0","217","864","0","false","NA","0","3-","3-","3-","3-"
"527302210","85","14450","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Northwest Ames","Norm","Normal","1Fam","1Story","7","5","1979","1979","A (agr)","Hip","CompShg","Plywood","Plywood","BrkFace","194","CBlock","GasA","true","SBrkr","1782","0","0","1","6","Typ","1","TA","Y","467","0","0","0","0","NA","20","WD ","Normal","220000","2","0","3","1782","3","2008","Attchd","1979","Fin","2","551","TA","TA","0","NA","Gd","No","Fa","ALQ","864","LwQ","449","469","1782","0","true","NA","0","3-","2-","2-","3-"
"532377020","60","6360","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Normal","1Fam","1Story","5","5","1963","1963","A (agr)","Hip","CompShg","Wd Sdng","HdBoard","None","0","CBlock","GasA","true","SBrkr","864","0","0","1","5","Typ","0","NA","Y","0","0","0","0","0","NA","20","COD","Abnorml","119916","1","0","3","864","1","2008","Attchd","1963","Unf","1","276","TA","TA","0","NA","Gd","No","Gd","ALQ","489","Unf","0","375","864","0","false","Shed","650","3-","3-","3-","3-"
"527404050","66","7920","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","North Ames","Norm","Normal","1Fam","1Story","5","5","1970","2002","A (agr)","Gable","CompShg","HdBoard","HdBoard","BrkFace","32","CBlock","GasA","true","SBrkr","914","0","0","1","5","Typ","0","NA","Y","120","0","0","0","0","NA","20","WD ","Normal","133000","1","0","3","914","10","2007","Attchd","1970","RFn","1","368","TA","Gd","0","NA","TA","No","TA","ALQ","81","GLQ","619","214","914","0","false","NA","0","3-","3-","1-","1-"
"528120120","90","11520","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Northridge Heights","PosN","Normal","1Fam","1Story","9","5","2005","2005","A (agr)","Hip","CompShg","VinylSd","VinylSd","BrkFace","615","PConc","GasA","true","SBrkr","1698","0","0","1","7","Typ","1","Gd","Y","192","74","0","0","0","NA","20","WD ","Normal","275000","2","0","3","1698","6","2010","Attchd","2005","Fin","3","730","TA","TA","0","NA","Ex","No","TA","GLQ","110","Unf","0","1588","1698","0","false","NA","0","3-","2-","1-","1-"
"534252040","0","9503","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","North Ames","Norm","Normal","1Fam","1Story","5","5","1958","1983","A (agr)","Hip","CompShg","HdBoard","HdBoard","None","0","CBlock","GasA","true","SBrkr","1344","0","0","1","6","Min1","1","TA","Y","316","28","0","0","0","GdWo","20","WD ","Normal","144000","1","0","2","1344","6","2007","Detchd","1970","Unf","1","484","TA","TA","0","NA","TA","No","TA","ALQ","457","Rec","374","193","1024","1","false","NA","0","3-","3-","3-","3-"
"905401045","73","39104","Pave","NA","Slightly irregular","Low","AllPub","CulDSac","Sev","Clear Creek","Norm","Normal","1Fam","1Story","7","7","1954","2005","A (agr)","Flat","Membran","Plywood","Plywood","None","0","CBlock","GasA","true","SBrkr","1363","0","0","1","5","Mod","2","TA","Y","81","0","0","0","0","NA","20","WD ","Normal","241500","1","0","2","1363","4","2008","Attchd","1954","Unf","2","439","TA","TA","0","NA","Gd","Gd","TA","LwQ","226","GLQ","1063","96","1385","1","false","NA","0","3-","3-","3-","1-"
"909475140","100","15602","Pave","NA","Slightly irregular","Lvl","AllPub","Inside","Gtl","Crawford","Norm","Normal","1Fam","1Story","7","8","1959","1997","A (agr)","Gable","CompShg","BrkFace","Wd Sdng","None","0","CBlock","GasA","true","SBrkr","1801","0","0","1","6","Typ","2","TA","Y","0","54","0","0","161","GdWo","20","WD ","Normal","289000","2","0","1","1801","3","2010","Attchd","1959","Fin","2","484","TA","TA","0","NA","TA","No","TA","ALQ","1247","Unf","0","254","1501","1","false","NA","0","3-","3-","3-","3-"
"528142150","90","12878","Pave","NA","Slightly irregular","Lvl","AllPub","Corner","Gtl","Northridge Heights","Norm","Normal","1Fam","1Story","7","5","2003","2004","A (agr)","Hip","CompShg","VinylSd","VinylSd","BrkFace","418","PConc","GasA","true","SBrkr","1760","0","0","1","8","Typ","1","Gd","Y","165","190","0","0","0","NA","20","WD ","Normal","269500","2","0","3","1760","6","2009","Attchd","2003","Fin","2","583","TA","TA","0","NA","Gd","No","TA","ALQ","1262","Unf","0","498","1760","1","false","NA","0","3-","2-","2-","1-"
"905103060","0","11341","Pave","NA","Slightly irregular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Normal","1Fam","1Story","5","6","1957","1996","A (agr)","Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace","180","CBlock","GasA","true","SBrkr","1392","0","0","1","5","Mod","1","Gd","Y","0","0","0","0","95","NA","20","WD ","Normal","121500","1","1","3","1392","5","2010","Detchd","1957","Unf","2","528","TA","TA","0","NA","Gd","No","TA","ALQ","1302","Unf","0","90","1392","1","false","NA","0","3-","3-","3-","3-"
"908154195","128","39290","Pave","NA","Slightly irregular","Bnk","AllPub","Inside","Gtl","Edwards","Norm","Normal","1Fam","1Story","10","5","2008","2009","A (agr)","Hip","CompShg","CemntBd","CmentBd","Stone","1224","PConc","GasA","true","SBrkr","5095","0","0","1","15","Typ","2","Gd","Y","546","484","0","0","0","NA","20","New","Partial","183850","2","1","2","5095","10","2007","Attchd","2008","Fin","3","1154","TA","TA","0","NA","Ex","Gd","TA","GLQ","4010","Unf","0","1085","5095","1","true","NA","0","3-","1-","1-","1-"
"905104110","68","10265","Pave","NA","Slightly irregular","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Normal","1Fam","1Story","5","7","1967","2005","A (agr)","Gable","CompShg","HdBoard","HdBoard","None","0","CBlock","GasA","true","SBrkr","992","0","0","1","6","Typ","0","NA","Y","204","0","0","0","0","MnPrv","20","WD ","Normal","145000","1","0","3","992","7","2008","Attchd","1967","RFn","1","294","TA","TA","0","NA","TA","No","TA","ALQ","758","Unf","0","234","992","1","false","Shed","600","4-","3-","2-","1-"
"905104180","57","9764","Pave","NA","Slightly irregular","Lvl","AllPub","FR2","Gtl","Sawyer","Adjacent to feeder street","Normal","1Fam","1Story","5","7","1967","2003","A (agr)","Gable","CompShg","VinylSd","VinylSd","None","0","CBlock","GasA","true","SBrkr","894","0","0","1","5","Typ","0","NA","Y","0","0","0","0","0","NA","20","WD ","Normal","130000","1","0","3","894","5","2008","Attchd","1967","RFn","2","450","TA","TA","0","NA","TA","No","TA","BLQ","702","Unf","0","192","894","1","false","NA","0","3-","3-","2-","1-"
"905402070","0","15635","Pave","NA","Slightly irregular","Lvl","AllPub","CulDSac","Gtl","Edwards","Norm","Normal","1Fam","1Story","4","5","1954","1954","A (agr)","Gable","CompShg","VinylSd","VinylSd","None","0","CBlock","GasA","true","SBrkr","1383","0","0","1","6","Mod","0","NA","Y","0","0","90","0","110","NA","20","WD ","Normal","122000","1","0","2","1383","10","2009","Attchd","1980","Unf","2","498","Fa","TA","0","NA","NA","NA","NA","NA","0","NA","0","0","0","0","false","NA","0","3-","3-","3-","3-"
"527162090","63","7875","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Normal","1Fam","1Story","7","5","1995","1996","A (agr)","Gable","CompShg","HdBoard","HdBoard","BrkFace","38","PConc","GasA","true","SBrkr","1253","0","0","1","6","Typ","1","TA","Y","220","21","0","0","0","NA","20","WD ","Normal","176000","2","0","3","1253","6","2007","Attchd","1995","Fin","2","402","TA","TA","0","NA","Gd","No","Gd","Unf","0","Unf","0","1237","1237","0","false","NA","0","3-","3-","3-","2-"
"527302070","0","10825","Pave","NA","Slightly irregular","Lvl","AllPub","Inside","Gtl","Northwest Ames","Norm","Normal","1Fam","1Story","7","7","1983","1983","A (agr)","Gable","CompShg","WdShing","Plywood","BrkFace","174","CBlock","GasA","true","SBrkr","1260","0","0","1","6","Typ","0","NA","Y","152","0","0","0","0","NA","20","WD ","Normal","181900","2","0","3","1260","7","2008","Attchd","1983","Unf","2","598","TA","TA","0","NA","Gd","Mn","TA","GLQ","747","Unf","0","513","1260","1","false","NA","0","3-","2-","3-","3-"
"535175030","80","9600","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","North Ames","Adjacent to feeder street","Normal","1Fam","1Story","6","6","1958","1988","A (agr)","Hip","CompShg","Wd Sdng","Wd Sdng","BrkCmn","183","CBlock","GasA","true","SBrkr","1632","0","0","1","6","Min1","1","Gd","Y","289","0","0","0","0","MnPrv","20","WD ","Normal","139000","2","0","3","1632","4","2009","Attchd","1958","RFn","1","338","TA","TA","0","NA","TA","No","TA","Rec","620","LwQ","620","0","1240","1","false","NA","0","3-","3-","3-","2-"
"535302070","60","10950","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","North Ames","Norm","Normal","1Fam","1Story","6","6","1952","1952","A (agr)","Hip","CompShg","Wd Sdng","Wd Sdng","None","0","CBlock","GasA","true","SBrkr","948","0","0","1","5","Typ","0","NA","N","0","48","0","0","0","NA","20","WD ","Normal","125000","1","0","2","948","4","2007","Detchd","1952","Unf","2","410","TA","TA","0","NA","TA","No","TA","ALQ","441","Unf","0","507","948","0","false","NA","0","3-","3-","3-","3-"
"906412010","91","11778","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","College Creek","Norm","Normal","1Fam","1Story","9","5","2008","2008","A (agr)","Hip","CompShg","VinylSd","VinylSd","Stone","554","PConc","GasA","true","SBrkr","2276","0","0","1","7","Typ","2","Gd","Y","0","0","70","0","255","NA","20","WD ","Abnorml","475000","2","0","3","2276","6","2008","Attchd","2008","RFn","3","1348","Gd","TA","0","NA","Gd","Gd","TA","GLQ","2085","Unf","0","186","2271","1","false","NA","0","3-","2-","1-","1-"
"923251180","160","20000","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Mitchell","Norm","Normal","1Fam","1Story","5","7","1960","1996","A (agr)","Gable","CompShg","VinylSd","VinylSd","None","0","CBlock","GasA","true","SBrkr","1224","0","0","1","7","Typ","1","TA","Y","474","0","0","0","0","NA","20","WD ","Abnorml","131000","1","0","4","1224","9","2006","Detchd","1960","Unf","2","576","TA","TA","0","NA","TA","No","TA","ALQ","1224","Unf","0","0","1224","1","false","NA","0","3-","3-","3-","1-"
"923275010","0","11000","Pave","NA","Moderately Irregular","Lvl","AllPub","Corner","Gtl","Mitchell","Norm","Normal","1Fam","1Story","5","6","1976","2003","A (agr)","Gable","CompShg","Plywood","Plywood","None","0","PConc","GasA","true","SBrkr","1178","0","0","1","6","Typ","0","NA","Y","0","44","0","0","88","MnPrv","20","WD ","Normal","135000","1","1","3","1178","6","2007","Attchd","1976","Unf","2","502","TA","TA","0","NA","Gd","No","TA","LwQ","1090","Unf","0","0","1090","1","false","NA","0","3-","3-","3-","3-"
"908102270","75","9937","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Normal","1Fam","1Story","5","7","1964","1999","A (agr)","Hip","CompShg","MetalSd","MetalSd","None","0","PConc","GasA","true","SBrkr","1486","0","0","1","7","Typ","0","NA","Y","0","0","0","0","0","MnPrv","20","WD ","Normal","167000","1","0","3","1486","3","2009","Detchd","1968","Fin","2","480","TA","TA","0","NA","TA","No","TA","BLQ","637","Unf","0","849","1486","1","false","NA","0","2-","3-","3-","1-"
"908225290","70","11767","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Normal","1Fam","1Story","5","5","1950","1950","A (agr)","Gable","CompShg","MetalSd","MetalSd","None","0","CBlock","GasA","true","FuseA","1368","0","0","1","6","Min1","0","NA","Y","0","41","211","0","0","NA","20","WD ","Normal","120000","1","0","3","1368","6","2009","Attchd","1950","RFn","1","195","TA","TA","0","NA","Fa","Mn","TA","Rec","1078","Unf","0","0","1078","1","false","Shed","900","3-","3-","3-","3-"
"532378050","0","13052","Pave","NA","Slightly irregular","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Normal","1Fam","1Story","5","6","1965","1965","A (agr)","Gable","CompShg","HdBoard","HdBoard","None","0","CBlock","GasA","true","SBrkr","1024","0","0","1","5","Typ","0","NA","Y","0","0","0","0","0","MnPrv","20","WD ","Normal","120875","1","1","3","1024","1","2006","Attchd","1965","Unf","1","308","TA","TA","0","NA","TA","No","TA","Rec","712","Unf","0","312","1024","0","false","NA","0","3-","3-","3-","3-"
